MACH,RE,ALPHA,BETA,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,FX,FY,FZ,TX,TY,TZ
0.3,7000000,4.702,7.95,6.277,1.821,-7.744,14.831,0.1126,-0.4346,0.246,-0.0181,-0.0724,0.0248
0.3,7000000,10.429,7.95,6.277,1.821,-7.744,14.831,0.097,-0.6726,0.6412,-0.0388,-0.154,0.14
0.3,7000000,16.744,7.95,6.277,1.821,-7.744,14.831,0.0673,-0.9265,1.1126,-0.0601,-0.2481,0.2662
0.3,7000000,19.476,7.95,6.277,1.821,-7.744,14.831,0.0501,-0.9827,1.2801,-0.064,-0.2647,0.2951
0.45,10000000,-19.234,7.95,6.277,1.821,-7.744,14.831,0.0732,0.0389,-1.0386,0.0297,0.0755,-0.2276
0.45,10000000,-18.47,7.95,6.277,1.821,-7.744,14.831,0.0781,0.0135,-0.9799,0.0272,0.0631,-0.2146
0.45,10000000,-15.363,7.95,6.277,1.821,-7.744,14.831,0.0951,-0.074,-0.7585,0.0181,0.0224,-0.1691
0.45,10000000,-15.353,7.95,6.277,1.821,-7.744,14.831,0.0951,-0.0743,-0.7578,0.0181,0.0223,-0.169
0.45,10000000,-15.127,7.95,6.277,1.821,-7.744,14.831,0.0962,-0.0795,-0.743,0.0175,0.0201,-0.1662
0.45,10000000,-11.608,7.95,6.277,1.821,-7.744,14.831,0.1095,-0.1425,-0.5344,0.0105,-0.0037,-0.1313
0.45,10000000,-11.036,7.95,6.277,1.821,-7.744,14.831,0.1112,-0.1503,-0.5039,0.0096,-0.006,-0.1267
0.45,10000000,-10.966,7.95,6.277,1.821,-7.744,14.831,0.1114,-0.1512,-0.5002,0.0095,-0.0062,-0.1262
0.45,10000000,-10.611,7.95,6.277,1.821,-7.744,14.831,0.1123,-0.1558,-0.4817,0.0089,-0.0075,-0.1235
0.45,10000000,-10.546,7.95,6.277,1.821,-7.744,14.831,0.1125,-0.1566,-0.4783,0.0088,-0.0077,-0.1229
0.45,10000000,-0.97,7.95,6.277,1.821,-7.744,14.831,0.1196,-0.35,0.0235,-0.0113,-0.0664,-0.0149
0.45,10000000,4.702,7.95,6.277,1.821,-7.744,14.831,0.1117,-0.4367,0.249,-0.0184,-0.0738,0.0267
0.45,10000000,10.429,7.95,6.277,1.821,-7.744,14.831,0.096,-0.6729,0.643,-0.0388,-0.1544,0.1406
0.45,10000000,16.744,7.95,6.277,1.821,-7.744,14.831,0.0657,-0.9251,1.1155,-0.0596,-0.2476,0.2653
0.45,10000000,19.476,7.95,6.277,1.821,-7.744,14.831,0.048,-0.9814,1.2856,-0.0635,-0.2644,0.294
0.6,14000000,-19.234,7.95,6.277,1.821,-7.744,14.831,0.0691,0.0329,-1.0442,0.03,0.0794,-0.2266
0.6,14000000,-18.47,7.95,6.277,1.821,-7.744,14.831,0.0743,0.0079,-0.9812,0.0274,0.0663,-0.2134
0.6,14000000,-15.363,7.95,6.277,1.821,-7.744,14.831,0.0923,-0.078,-0.7569,0.0183,0.0243,-0.1679
0.6,14000000,-15.353,7.95,6.277,1.821,-7.744,14.831,0.0924,-0.0783,-0.7563,0.0182,0.0242,-0.1678
0.6,14000000,-15.127,7.95,6.277,1.821,-7.744,14.831,0.0935,-0.0833,-0.7417,0.0177,0.0219,-0.165
0.6,14000000,-11.608,7.95,6.277,1.821,-7.744,14.831,0.1075,-0.1447,-0.5336,0.0106,-0.0027,-0.1304
0.6,14000000,-11.036,7.95,6.277,1.821,-7.744,14.831,0.1093,-0.1523,-0.503,0.0097,-0.0051,-0.1259
0.6,14000000,-10.966,7.95,6.277,1.821,-7.744,14.831,0.1095,-0.1532,-0.4994,0.0096,-0.0054,-0.1253
0.6,14000000,-10.611,7.95,6.277,1.821,-7.744,14.831,0.1105,-0.1577,-0.4808,0.009,-0.0068,-0.1226
0.6,14000000,-10.546,7.95,6.277,1.821,-7.744,14.831,0.1106,-0.1585,-0.4774,0.0089,-0.007,-0.1221
0.6,14000000,-0.97,7.95,6.277,1.821,-7.744,14.831,0.1184,-0.3525,0.0265,-0.0116,-0.0678,-0.0129
0.6,14000000,4.702,7.95,6.277,1.821,-7.744,14.831,0.1105,-0.4402,0.2532,-0.0188,-0.0758,0.0291
0.6,14000000,10.429,7.95,6.277,1.821,-7.744,14.831,0.0947,-0.6768,0.6483,-0.0391,-0.1564,0.1428
0.6,14000000,16.744,7.95,6.277,1.821,-7.744,14.831,0.0638,-0.9273,1.1216,-0.0595,-0.2487,0.266
0.15,3500000,-19.432,8.81,3.216,-10.862,-23.458,-25.315,0.0955,-0.1829,-0.7889,0.0277,0.0212,-0.1689
0.15,3500000,-19.126,8.81,3.216,-10.862,-23.458,-25.315,0.0975,-0.1934,-0.7655,0.0267,0.0162,-0.1635
0.15,3500000,-17.25,8.81,3.216,-10.862,-23.458,-25.315,0.1092,-0.2524,-0.6277,0.0209,-0.0113,-0.133
0.15,3500000,-12.892,8.81,3.216,-10.862,-23.458,-25.315,0.1323,-0.3525,-0.3504,0.0104,-0.0535,-0.0791
0.15,3500000,-12.102,8.81,3.216,-10.862,-23.458,-25.315,0.1359,-0.3657,-0.3062,0.0089,-0.0581,-0.0716
0.15,3500000,-9.68,8.81,3.216,-10.862,-23.458,-25.315,0.1457,-0.4013,-0.1781,0.0047,-0.0689,-0.0509
0.15,3500000,-7.48,8.81,3.216,-10.862,-23.458,-25.315,0.1531,-0.4298,-0.0696,0.0012,-0.0754,-0.0337
0.15,3500000,-4.259,8.81,3.216,-10.862,-23.458,-25.315,0.1614,-0.4642,0.0729,-0.0032,-0.0789,-0.0127
0.15,3500000,0.694,8.81,3.216,-10.862,-23.458,-25.315,0.1687,-0.5203,0.2695,-0.0091,-0.08,0.0179
0.15,3500000,2.997,8.81,3.216,-10.862,-23.458,-25.315,0.1701,-0.5986,0.4041,-0.0162,-0.1052,0.0565
0.15,3500000,3.132,8.81,3.216,-10.862,-23.458,-25.315,0.1701,-0.6045,0.4132,-0.0167,-0.1073,0.0593
0.15,3500000,3.403,8.81,3.216,-10.862,-23.458,-25.315,0.1701,-0.6166,0.4317,-0.0178,-0.1117,0.0653
