MACH,RE,ALPHA,BETA,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,FX,FY,FZ,TX,TY,TZ
0.15,3500000,-11.036,7.95,6.277,1.821,-7.744,14.831,0.1139,-0.146,-0.5037,0.0096,-0.0071,-0.1284
0.15,3500000,-10.966,7.95,6.277,1.821,-7.744,14.831,0.1141,-0.147,-0.5,0.0095,-0.0073,-0.1279
0.15,3500000,-10.611,7.95,6.277,1.821,-7.744,14.831,0.115,-0.1518,-0.4817,0.0089,-0.0085,-0.1251
0.15,3500000,-10.546,7.95,6.277,1.821,-7.744,14.831,0.1151,-0.1527,-0.4783,0.0088,-0.0087,-0.1246
0.15,3500000,-0.97,7.95,6.277,1.821,-7.744,14.831,0.1214,-0.3472,0.02,-0.011,-0.0649,-0.0174
0.15,3500000,4.702,7.95,6.277,1.821,-7.744,14.831,0.1134,-0.4331,0.2443,-0.018,-0.0717,0.0238
0.15,3500000,10.429,7.95,6.277,1.821,-7.744,14.831,0.0979,-0.6714,0.639,-0.0388,-0.1536,0.1395
0.15,3500000,16.744,7.95,6.277,1.821,-7.744,14.831,0.0689,-0.9251,1.1066,-0.0602,-0.2477,0.2661
0.15,3500000,19.476,7.95,6.277,1.821,-7.744,14.831,0.0522,-0.9807,1.2708,-0.0643,-0.264,0.295
0.15,3500000,-19.432,8.81,3.216,-10.862,-23.458,-25.315,0.0955,-0.1829,-0.7889,0.0277,0.0212,-0.1689
0.15,3500000,-19.126,8.81,3.216,-10.862,-23.458,-25.315,0.0975,-0.1934,-0.7655,0.0267,0.0162,-0.1635
0.15,3500000,-17.25,8.81,3.216,-10.862,-23.458,-25.315,0.1092,-0.2524,-0.6277,0.0209,-0.0113,-0.133
0.15,3500000,-12.892,8.81,3.216,-10.862,-23.458,-25.315,0.1323,-0.3525,-0.3504,0.0104,-0.0535,-0.0791
0.15,3500000,-12.102,8.81,3.216,-10.862,-23.458,-25.315,0.1359,-0.3657,-0.3062,0.0089,-0.0581,-0.0716
0.15,3500000,-9.68,8.81,3.216,-10.862,-23.458,-25.315,0.1457,-0.4013,-0.1781,0.0047,-0.0689,-0.0509
0.15,3500000,-7.48,8.81,3.216,-10.862,-23.458,-25.315,0.1531,-0.4298,-0.0696,0.0012,-0.0754,-0.0337
0.15,3500000,-4.259,8.81,3.216,-10.862,-23.458,-25.315,0.1614,-0.4642,0.0729,-0.0032,-0.0789,-0.0127
0.15,3500000,0.694,8.81,3.216,-10.862,-23.458,-25.315,0.1687,-0.5203,0.2695,-0.0091,-0.08,0.0179
0.15,3500000,2.997,8.81,3.216,-10.862,-23.458,-25.315,0.1701,-0.5986,0.4041,-0.0162,-0.1052,0.0565
0.15,3500000,3.132,8.81,3.216,-10.862,-23.458,-25.315,0.1701,-0.6045,0.4132,-0.0167,-0.1073,0.0593
0.15,3500000,3.403,8.81,3.216,-10.862,-23.458,-25.315,0.1701,-0.6166,0.4317,-0.0178,-0.1117,0.0653
0.15,3500000,9.438,8.81,3.216,-10.862,-23.458,-25.315,0.164,-0.9237,0.8847,-0.0442,-0.23,0.2149
0.15,3500000,13.405,8.81,3.216,-10.862,-23.458,-25.315,0.147,-1.0729,1.1363,-0.0572,-0.2869,0.2874
0.15,3500000,14.549,8.81,3.216,-10.862,-23.458,-25.315,0.1406,-1.1043,1.1999,-0.0599,-0.2983,0.3027
0.15,3500000,-19.621,-12.81,22.427,-15.884,13.073,4.391,0.081,1.4115,-1.7453,0.0853,0.4089,-0.4659
0.15,3500000,-17.926,-12.81,22.427,-15.884,13.073,4.391,0.0907,1.352,-1.6296,0.0813,0.3839,-0.4358
0.15,3500000,-11.736,-12.81,22.427,-15.884,13.073,4.391,0.1153,1.1071,-1.1828,0.0634,0.2923,-0.316
0.15,3500000,-2.176,-12.81,22.427,-15.884,13.073,4.391,0.1238,0.6581,-0.4562,0.026,0.1306,-0.0979
0.15,3500000,-0.465,-12.81,22.427,-15.884,13.073,4.391,0.1225,0.5871,-0.3393,0.0194,0.1046,-0.0624
0.15,3500000,1.989,-12.81,22.427,-15.884,13.073,4.391,0.1192,0.4933,-0.1782,0.0103,0.0693,-0.0144
0.15,3500000,2.216,-12.81,22.427,-15.884,13.073,4.391,0.1188,0.4849,-0.1633,0.0095,0.0661,-0.01
0.15,3500000,4.87,-12.81,22.427,-15.884,13.073,4.391,0.1134,0.3876,0.0135,-0.0003,0.0276,0.0414
0.15,3500000,5.337,-12.81,22.427,-15.884,13.073,4.391,0.1122,0.3714,0.0447,-0.0019,0.0212,0.0501
0.15,3500000,8.412,-12.81,22.427,-15.884,13.073,4.391,0.1027,0.3145,0.2093,-0.0083,0.0031,0.0827
0.15,3500000,9.388,-12.81,22.427,-15.884,13.073,4.391,0.0992,0.3266,0.2337,-0.0075,0.0121,0.078
0.15,3500000,9.942,-12.81,22.427,-15.884,13.073,4.391,0.0971,0.336,0.2454,-0.0068,0.0184,0.074
0.15,3500000,10.298,-12.81,22.427,-15.884,13.073,4.391,0.0958,0.343,0.2522,-0.0063,0.0228,0.071
0.15,3500000,15.992,-12.81,22.427,-15.884,13.073,4.391,0.07,0.569,0.2607,0.0126,0.1489,-0.0364
0.15,3500000,17.969,-12.81,22.427,-15.884,13.073,4.391,0.0594,0.7751,0.1419,0.0307,0.2567,-0.1396
0.15,3500000,-16.779,1.5,27.142,10.655,28.624,21.383,0.1603,0.6239,-1.195,0.047,0.2447,-0.3453
0.15,3500000,-16.185,1.5,27.142,10.655,28.624,21.383,0.1638,0.6039,-1.1539,0.045,0.2356,-0.335
0.15,3500000,-8.935,1.5,27.142,10.655,28.624,21.383,0.189,0.224,-0.5247,0.009,0.0684,-0.1397
0.15,3500000,-5.516,1.5,27.142,10.655,28.624,21.383,0.1918,0.1185,-0.3186,-0.0009,0.0314,-0.0847
0.15,3500000,-4.064,1.5,27.142,10.655,28.624,21.383,0.1915,0.078,-0.2403,-0.0047,0.0183,-0.0635
0.15,3500000,-0.564,1.5,27.142,10.655,28.624,21.383,0.1888,-0.038,-0.0425,-0.0156,-0.0201,-0.0034
0.15,3500000,-0.077,1.5,27.142,10.655,28.624,21.383,0.1883,-0.0554,-0.0146,-0.0172,-0.0258,0.0055
0.15,3500000,0.818,1.5,27.142,10.655,28.624,21.383,0.1873,-0.0524,0.0013,-0.0168,-0.0182,0.0039
0.15,3500000,1.525,1.5,27.142,10.655,28.624,21.383,0.1864,-0.0479,0.0122,-0.0163,-0.011,0.0016
0.15,3500000,5.862,1.5,27.142,10.655,28.624,21.383,0.1801,-0.0677,0.1402,-0.0179,0.0086,0.0105
0.15,3500000,6.883,1.5,27.142,10.655,28.624,21.383,0.1781,-0.0544,0.1555,-0.0166,0.0218,0.0035
0.15,3500000,10.381,1.5,27.142,10.655,28.624,21.383,0.1693,-0.1182,0.325,-0.0227,0.0094,0.0352
0.15,3500000,13.505,1.5,27.142,10.655,28.624,21.383,0.1583,-0.159,0.4699,-0.0265,0.0035,0.0555
0.15,3500000,13.679,1.5,27.142,10.655,28.624,21.383,0.1576,-0.1608,0.4777,-0.0267,0.0034,0.0564
0.15,3500000,19.434,1.5,27.142,10.655,28.624,21.383,0.1268,-0.2333,0.7709,-0.0331,-0.0118,0.0928
0.15,3500000,-14.235,-12.16,-9.473,-7.013,-28.919,-1.004,0.0925,1.0126,-1.1736,0.0715,0.2718,-0.3078
0.15,3500000,-13.68,-12.16,-9.473,-7.013,-28.919,-1.004,0.0943,0.9925,-1.1338,0.0699,0.2652,-0.298
0.15,3500000,-12.854,-12.16,-9.473,-7.013,-28.919,-1.004,0.0968,0.9628,-1.0752,0.0676,0.2557,-0.2837
0.15,3500000,-12.281,-12.16,-9.473,-7.013,-28.919,-1.004,0.0985,0.9424,-1.0352,0.066,0.2493,-0.2739
0.15,3500000,-11.882,-12.16,-9.473,-7.013,-28.919,-1.004,0.0996,0.9284,-1.0076,0.0649,0.245,-0.2671
0.15,3500000,-10.522,-12.16,-9.473,-7.013,-28.919,-1.004,0.103,0.881,-0.9155,0.0612,0.2308,-0.2446
0.15,3500000,-9.694,-12.16,-9.473,-7.013,-28.919,-1.004,0.1048,0.8525,-0.8604,0.0589,0.2225,-0.2311
0.15,3500000,-8.538,-12.16,-9.473,-7.013,-28.919,-1.004,0.107,0.8133,-0.7849,0.0558,0.2112,-0.2126
0.15,3500000,-8.028,-12.16,-9.473,-7.013,-28.919,-1.004,0.1079,0.7964,-0.7524,0.0544,0.2065,-0.2047
0.15,3500000,-5.468,-12.16,-9.473,-7.013,-28.919,-1.004,0.1111,0.6821,-0.5636,0.0448,0.1675,-0.1496
0.15,3500000,6.487,-12.16,-9.473,-7.013,-28.919,-1.004,0.104,0.2097,0.2312,0.0008,-0.0125,0.0903
0.15,3500000,12.732,-12.16,-9.473,-7.013,-28.919,-1.004,0.0836,0.274,0.4034,0.0047,0.0397,0.0646
0.15,3500000,16.207,-12.16,-9.473,-7.013,-28.919,-1.004,0.067,0.4331,0.396,0.0179,0.1292,-0.0133
0.15,3500000,16.566,-12.16,-9.473,-7.013,-28.919,-1.004,0.0651,0.4616,0.3838,0.0204,0.1445,-0.0275
0.15,3500000,17.781,-12.16,-9.473,-7.013,-28.919,-1.004,0.0584,0.5926,0.3084,0.0319,0.2139,-0.0936
0.15,3500000,-17.074,-11.59,17.515,10.854,-14.355,-29.267,0.0507,1.0981,-1.25,0.0792,0.3914,-0.4096
0.15,3500000,-15.06,-11.59,17.515,10.854,-14.355,-29.267,0.064,1.0274,-1.1096,0.0738,0.3663,-0.3754
0.15,3500000,-6.59,-11.59,17.515,10.854,-14.355,-29.267,0.1111,0.7019,-0.5354,0.0485,0.2547,-0.2204
0.15,3500000,-4.922,-11.59,17.515,10.854,-14.355,-29.267,0.1184,0.6362,-0.4259,0.043,0.2326,-0.1889
0.15,3500000,-4.373,-11.59,17.515,10.854,-14.355,-29.267,0.1206,0.6144,-0.39,0.0412,0.2251,-0.1784
0.15,3500000,-3.404,-11.59,17.515,10.854,-14.355,-29.267,0.1243,0.5762,-0.3274,0.038,0.212,-0.1599
0.15,3500000,-0.456,-11.59,17.515,10.854,-14.355,-29.267,0.1339,0.463,-0.1377,0.0278,0.1725,-0.1038
0.15,3500000,0.96,-11.59,17.515,10.854,-14.355,-29.267,0.1375,0.4098,-0.0463,0.0227,0.1533,-0.0768
0.15,3500000,0.992,-11.59,17.515,10.854,-14.355,-29.267,0.1376,0.4086,-0.0443,0.0226,0.1528,-0.0762
0.15,3500000,2.547,-11.59,17.515,10.854,-14.355,-29.267,0.1407,0.3488,0.0592,0.0167,0.1302,-0.0452
0.15,3500000,5.568,-11.59,17.515,10.854,-14.355,-29.267,0.1422,0.2353,0.2582,0.0048,0.0836,0.0148
0.15,3500000,5.6,-11.59,17.515,10.854,-14.355,-29.267,0.1421,0.2343,0.2602,0.0047,0.0831,0.0154
0.15,3500000,9.646,-11.59,17.515,10.854,-14.355,-29.267,0.1333,0.2214,0.3884,0.0002,0.0829,0.0272
0.15,3500000,14.929,-11.59,17.515,10.854,-14.355,-29.267,0.1152,0.3959,0.3927,0.012,0.175,-0.0549
0.15,3500000,18.829,-11.59,17.515,10.854,-14.355,-29.267,0.0986,0.8959,0.0435,0.0549,0.4312,-0.3072
0.15,3500000,-18.9,3.72,-4.691,12.728,14.714,15.392,0.0786,0.5043,-1.148,0.0438,0.1853,-0.2784
0.15,3500000,-16.429,3.72,-4.691,12.728,14.714,15.392,0.0931,0.4099,-0.9573,0.0346,0.1418,-0.2297
0.15,3500000,-11.046,3.72,-4.691,12.728,14.714,15.392,0.114,0.1975,-0.544,0.0145,0.0512,-0.1198
0.15,3500000,-10.055,3.72,-4.691,12.728,14.714,15.392,0.1164,0.1642,-0.4771,0.0114,0.0381,-0.1025
0.15,3500000,-9.572,3.72,-4.691,12.728,14.714,15.392,0.1174,0.1487,-0.4457,0.0099,0.0321,-0.0944
0.15,3500000,-7.189,3.72,-4.691,12.728,14.714,15.392,0.1211,0.079,-0.3015,0.0033,0.0066,-0.0579
0.15,3500000,3.735,3.72,-4.691,12.728,14.714,15.392,0.1218,-0.1269,0.188,-0.0162,-0.0314,0.0493
0.15,3500000,5.288,3.72,-4.691,12.728,14.714,15.392,0.1204,-0.0546,0.1546,-0.0092,0.0161,0.0119
0.15,3500000,6.375,3.72,-4.691,12.728,14.714,15.392,0.1192,-0.0598,0.1882,-0.0096,0.0209,0.0138
0.15,3500000,6.658,3.72,-4.691,12.728,14.714,15.392,0.1188,-0.0776,0.2136,-0.0112,0.0138,0.0226
0.15,3500000,11.462,3.72,-4.691,12.728,14.714,15.392,0.1087,-0.2888,0.5643,-0.0305,-0.065,0.1275
0.15,3500000,12.474,3.72,-4.691,12.728,14.714,15.392,0.1055,-0.3175,0.6254,-0.0331,-0.0744,0.1417
0.15,3500000,15.659,3.72,-4.691,12.728,14.714,15.392,0.0924,-0.3864,0.8043,-0.0388,-0.0946,0.1759
0.15,3500000,17.309,3.72,-4.691,12.728,14.714,15.392,0.084,-0.4184,0.8974,-0.0413,-0.1041,0.1917
0.15,3500000,19.067,3.72,-4.691,12.728,14.714,15.392,0.0736,-0.4527,0.998,-0.0438,-0.1157,0.2089
0.15,3500000,-18.932,-17.36,-24.525,-10.437,8.467,-0.434,0.0766,1.6982,-1.7462,0.0923,0.4279,-0.4298
0.15,3500000,-18.501,-17.36,-24.525,-10.437,8.467,-0.434,0.0785,1.6836,-1.7149,0.0913,0.4229,-0.4227
0.15,3500000,-18.343,-17.36,-24.525,-10.437,8.467,-0.434,0.0792,1.6782,-1.7034,0.0909,0.421,-0.4201
0.15,3500000,-15.586,-17.36,-24.525,-10.437,8.467,-0.434,0.0906,1.5789,-1.5004,0.0836,0.3872,-0.372
0.15,3500000,-11.093,-17.36,-24.525,-10.437,8.467,-0.434,0.1052,1.4025,-1.1661,0.0703,0.3287,-0.2879
0.15,3500000,-10.406,-17.36,-24.525,-10.437,8.467,-0.434,0.107,1.374,-1.1145,0.0681,0.3192,-0.2743
0.15,3500000,-9.267,-17.36,-24.525,-10.437,8.467,-0.434,0.1096,1.3257,-1.0285,0.0644,0.303,-0.2513
0.15,3500000,-8.44,-17.36,-24.525,-10.437,8.467,-0.434,0.1112,1.29,-0.9659,0.0615,0.291,-0.2341
0.15,3500000,2.932,-17.36,-24.525,-10.437,8.467,-0.434,0.1155,0.76,-0.1015,0.0146,0.082,0.0333
0.15,3500000,7.528,-17.36,-24.525,-10.437,8.467,-0.434,0.1074,0.5161,0.2988,-0.0089,-0.0295,0.1648
0.15,3500000,8.478,-17.36,-24.525,-10.437,8.467,-0.434,0.1049,0.4335,0.418,-0.0167,-0.0695,0.2088
0.15,3500000,8.494,-17.36,-24.525,-10.437,8.467,-0.434,0.1049,0.4319,0.4201,-0.0169,-0.0702,0.2097
0.15,3500000,12.644,-17.36,-24.525,-10.437,8.467,-0.434,0.0913,0.3909,0.635,-0.0221,-0.0851,0.2414
0.15,3500000,12.666,-17.36,-24.525,-10.437,8.467,-0.434,0.0912,0.3925,0.6344,-0.022,-0.0843,0.2407
0.15,3500000,18.519,-17.36,-24.525,-10.437,8.467,-0.434,0.0646,0.7458,0.561,0.0071,0.0976,0.0784
0.15,3500000,-16.417,9.68,9.935,10.503,28.396,-4.322,0.0789,0.038,-0.7373,0.0175,0.075,-0.1711
0.15,3500000,-14.291,9.68,9.935,10.503,28.396,-4.322,0.0895,-0.0545,-0.5531,0.0086,0.034,-0.1232
0.15,3500000,-9.491,9.68,9.935,10.503,28.396,-4.322,0.1084,-0.2026,-0.2196,-0.0064,-0.0271,-0.0442
0.15,3500000,-5.985,9.68,9.935,10.503,28.396,-4.322,0.1176,-0.2668,-0.0426,-0.0133,-0.0489,-0.008
0.15,3500000,0.194,9.68,9.935,10.503,28.396,-4.322,0.1261,-0.3966,0.2531,-0.0265,-0.0876,0.0617
0.15,3500000,3.102,9.68,9.935,10.503,28.396,-4.322,0.1276,-0.4636,0.3959,-0.0325,-0.1027,0.0948
0.15,3500000,4.972,9.68,9.935,10.503,28.396,-4.322,0.1276,-0.5126,0.4957,-0.0367,-0.1138,0.1182
0.15,3500000,5.252,9.68,9.935,10.503,28.396,-4.322,0.1275,-0.5204,0.5114,-0.0374,-0.1157,0.1219
0.15,3500000,7.593,9.68,9.935,10.503,28.396,-4.322,0.1258,-0.5893,0.6479,-0.043,-0.133,0.1546
0.15,3500000,9.556,9.68,9.935,10.503,28.396,-4.322,0.123,-0.6487,0.7672,-0.0477,-0.1487,0.183
0.15,3500000,10.915,9.68,9.935,10.503,28.396,-4.322,0.1203,-0.689,0.8509,-0.0509,-0.1596,0.2023
0.15,3500000,11.057,9.68,9.935,10.503,28.396,-4.322,0.12,-0.6931,0.8597,-0.0512,-0.1607,0.2042
0.15,3500000,12.522,9.68,9.935,10.503,28.396,-4.322,0.1162,-0.735,0.9504,-0.0544,-0.1722,0.2244
0.15,3500000,16.564,9.68,9.935,10.503,28.396,-4.322,0.1016,-0.8405,1.2005,-0.0622,-0.2026,0.2766
0.15,3500000,19.496,9.68,9.935,10.503,28.396,-4.322,0.0876,-0.9051,1.3785,-0.0667,-0.2226,0.3099
0.15,3500000,-18.28,15.82,13.182,14.585,29.963,-11.067,0.05,-0.3503,-0.6536,0.0042,0.016,-0.1242
0.15,3500000,-18.161,15.82,13.182,14.585,29.963,-11.067,0.0507,-0.3536,-0.6448,0.0039,0.0145,-0.1224
0.15,3500000,-16.657,15.82,13.182,14.585,29.963,-11.067,0.0591,-0.3923,-0.5373,-0.0002,-0.0031,-0.1015
0.15,3500000,-15.075,15.82,13.182,14.585,29.963,-11.067,0.0675,-0.4276,-0.4323,-0.0041,-0.0189,-0.0819
0.15,3500000,-8.41,15.82,13.182,14.585,29.963,-11.067,0.0957,-0.5686,-0.0313,-0.0198,-0.0797,-0.0012
0.15,3500000,-8.1,15.82,13.182,14.585,29.963,-11.067,0.0968,-0.5774,-0.0116,-0.0207,-0.0835,0.0036
0.15,3500000,-4.812,15.82,13.182,14.585,29.963,-11.067,0.1063,-0.6732,0.1948,-0.0305,-0.123,0.0564
0.15,3500000,-0.554,15.82,13.182,14.585,29.963,-11.067,0.1154,-0.7838,0.4383,-0.0415,-0.161,0.1154
0.15,3500000,5.623,15.82,13.182,14.585,29.963,-11.067,0.1207,-0.9738,0.8108,-0.0584,-0.2191,0.2088
0.15,3500000,5.669,15.82,13.182,14.585,29.963,-11.067,0.1207,-0.9752,0.8136,-0.0585,-0.2195,0.2095
0.15,3500000,8.242,15.82,13.182,14.585,29.963,-11.067,0.1197,-1.0581,0.9744,-0.0651,-0.2429,0.2484
0.15,3500000,8.672,15.82,13.182,14.585,29.963,-11.067,0.1194,-1.072,1.0017,-0.0661,-0.2468,0.2549
0.15,3500000,9.153,15.82,13.182,14.585,29.963,-11.067,0.1189,-1.0874,1.0321,-0.0673,-0.2511,0.262
0.15,3500000,9.572,15.82,13.182,14.585,29.963,-11.067,0.1184,-1.1008,1.0586,-0.0683,-0.2549,0.2683
0.15,3500000,11.146,15.82,13.182,14.585,29.963,-11.067,0.116,-1.1505,1.158,-0.0719,-0.2689,0.2913
0.15,3500000,-19.702,17.47,1.953,-21.317,-1.584,11.341,0.0637,-0.58,-0.8171,0.0023,-0.0732,-0.11
0.15,3500000,-16.512,17.47,1.953,-21.317,-1.584,11.341,0.0786,-0.664,-0.6064,-0.0052,-0.118,-0.065
0.15,3500000,-9.051,17.47,1.953,-21.317,-1.584,11.341,0.1026,-0.9041,-0.0915,-0.0274,-0.2382,0.0673
0.15,3500000,-4.931,17.47,1.953,-21.317,-1.584,11.341,0.103,-1.0396,0.1939,-0.0409,-0.2955,0.1416
0.15,3500000,-3.94,17.47,1.953,-21.317,-1.584,11.341,0.1022,-1.0713,0.2591,-0.0441,-0.3081,0.1588
0.15,3500000,-2.733,17.47,1.953,-21.317,-1.584,11.341,0.1008,-1.1089,0.3367,-0.0478,-0.3224,0.1789
0.15,3500000,-1.106,17.47,1.953,-21.317,-1.584,11.341,0.0981,-1.1582,0.4382,-0.0526,-0.3401,0.2047
0.15,3500000,2.37,17.47,1.953,-21.317,-1.584,11.341,0.0896,-1.2611,0.6464,-0.0619,-0.374,0.2567
0.15,3500000,5.791,17.47,1.953,-21.317,-1.584,11.341,0.078,-1.3602,0.8431,-0.0703,-0.4036,0.304
0.15,3500000,8.886,17.47,1.953,-21.317,-1.584,11.341,0.0651,-1.4472,1.0185,-0.077,-0.4278,0.3442
0.15,3500000,8.908,17.47,1.953,-21.317,-1.584,11.341,0.0651,-1.4478,1.0197,-0.077,-0.428,0.3445
0.15,3500000,9.241,17.47,1.953,-21.317,-1.584,11.341,0.0635,-1.4569,1.0384,-0.0776,-0.4304,0.3486
0.15,3500000,10.161,17.47,1.953,-21.317,-1.584,11.341,0.0593,-1.4814,1.0894,-0.0794,-0.437,0.3597
0.15,3500000,15.107,17.47,1.953,-21.317,-1.584,11.341,0.0341,-1.6014,1.3588,-0.0871,-0.4687,0.4139
0.15,3500000,16.254,17.47,1.953,-21.317,-1.584,11.341,0.0276,-1.6271,1.4223,-0.0886,-0.4754,0.4257
0.15,3500000,-19.45,5.91,27.168,-11.523,21.79,-24.196,0.1314,0.2759,-1.0373,0.0399,0.1603,-0.2652
0.15,3500000,-17.511,5.91,27.168,-11.523,21.79,-24.196,0.1438,0.1778,-0.8672,0.0313,0.1109,-0.2144
0.15,3500000,-17.204,5.91,27.168,-11.523,21.79,-24.196,0.1456,0.1617,-0.8397,0.0299,0.103,-0.2062
0.15,3500000,-13.755,5.91,27.168,-11.523,21.79,-24.196,0.1633,-0.0223,-0.5242,0.0129,0.0165,-0.1116
0.15,3500000,-11.934,5.91,27.168,-11.523,21.79,-24.196,0.1707,-0.0949,-0.3838,0.006,-0.0144,-0.0745
0.15,3500000,-11.665,5.91,27.168,-11.523,21.79,-24.196,0.1718,-0.103,-0.3658,0.0052,-0.0175,-0.0703
0.15,3500000,-8.673,5.91,27.168,-11.523,21.79,-24.196,0.1818,-0.161,-0.201,-0.0006,-0.0354,-0.0395
0.15,3500000,-5.931,5.91,27.168,-11.523,21.79,-24.196,0.1888,-0.2289,-0.0415,-0.0077,-0.0574,-0.0032
0.15,3500000,-5.185,5.91,27.168,-11.523,21.79,-24.196,0.1904,-0.2499,0.0031,-0.0098,-0.0644,0.008
0.15,3500000,-3.002,5.91,27.168,-11.523,21.79,-24.196,0.1941,-0.3133,0.1315,-0.0163,-0.0851,0.0416
0.15,3500000,0.219,5.91,27.168,-11.523,21.79,-24.196,0.1974,-0.3718,0.2749,-0.0223,-0.095,0.0717
0.15,3500000,6.441,5.91,27.168,-11.523,21.79,-24.196,0.1959,-0.4714,0.5172,-0.0309,-0.1034,0.1161
0.15,3500000,9.197,5.91,27.168,-11.523,21.79,-24.196,0.1884,-0.549,0.6521,-0.0378,-0.1287,0.1521
0.15,3500000,10.323,5.91,27.168,-11.523,21.79,-24.196,0.184,-0.5794,0.7059,-0.0406,-0.1393,0.1662
0.15,3500000,11.654,5.91,27.168,-11.523,21.79,-24.196,0.1782,-0.6109,0.7676,-0.0434,-0.15,0.1808
0.15,3500000,-18.675,-9.49,-17.915,0.726,1.978,-28.004,0.0722,1.1653,-1.2942,0.0798,0.3413,-0.335
0.15,3500000,-16.832,-9.49,-17.915,0.726,1.978,-28.004,0.0841,1.0943,-1.1537,0.0738,0.3133,-0.299
0.15,3500000,-16.66,-9.49,-17.915,0.726,1.978,-28.004,0.0852,1.0872,-1.1402,0.0732,0.3105,-0.2954
0.15,3500000,-15.455,-9.49,-17.915,0.726,1.978,-28.004,0.0926,1.0344,-1.0439,0.0687,0.2898,-0.269
0.15,3500000,-10.447,-9.49,-17.915,0.726,1.978,-28.004,0.1202,0.7727,-0.6165,0.0461,0.1869,-0.1397
0.15,3500000,-7.95,-9.49,-17.915,0.726,1.978,-28.004,0.1319,0.6939,-0.4648,0.0397,0.1642,-0.1026
0.15,3500000,-6.219,-9.49,-17.915,0.726,1.978,-28.004,0.139,0.629,-0.3531,0.0343,0.1434,-0.0718
0.15,3500000,-4.545,-9.49,-17.915,0.726,1.978,-28.004,0.1451,0.5706,-0.2522,0.0294,0.1253,-0.0441
0.15,3500000,-0.268,-9.49,-17.915,0.726,1.978,-28.004,0.157,0.432,-0.0108,0.0174,0.0815,0.0235
0.15,3500000,1.236,-9.49,-17.915,0.726,1.978,-28.004,0.1598,0.3856,0.0735,0.0131,0.066,0.0471
0.15,3500000,8.35,-9.49,-17.915,0.726,1.978,-28.004,0.1577,0.2757,0.3865,-0.0001,0.0361,0.1094
0.15,3500000,12.042,-9.49,-17.915,0.726,1.978,-28.004,0.1432,0.351,0.4252,0.0038,0.0785,0.076
0.15,3500000,14.275,-9.49,-17.915,0.726,1.978,-28.004,0.1324,0.4546,0.3982,0.0115,0.1329,0.0259
0.15,3500000,15.403,-9.49,-17.915,0.726,1.978,-28.004,0.1265,0.5332,0.3606,0.0179,0.1736,-0.013
0.15,3500000,16.769,-9.49,-17.915,0.726,1.978,-28.004,0.119,0.6321,0.3133,0.0259,0.2248,-0.0623
0.15,3500000,-19.707,-7.63,23.313,-24.745,-25.982,-12.334,0.1066,0.855,-1.4215,0.0761,0.3186,-0.4203
0.15,3500000,-19.228,-7.63,23.313,-24.745,-25.982,-12.334,0.1097,0.837,-1.3862,0.0748,0.3108,-0.4111
0.15,3500000,-16.528,-7.63,23.313,-24.745,-25.982,-12.334,0.1256,0.7402,-1.1956,0.0676,0.2688,-0.3603
0.15,3500000,-14.932,-7.63,23.313,-24.745,-25.982,-12.334,0.1343,0.6849,-1.0903,0.0635,0.2457,-0.3318
0.15,3500000,-13.638,-7.63,23.313,-24.745,-25.982,-12.334,0.1409,0.6394,-1.0071,0.0602,0.2269,-0.3086
0.15,3500000,-11.481,-7.63,23.313,-24.745,-25.982,-12.334,0.1508,0.554,-0.8649,0.0537,0.1915,-0.2656
0.15,3500000,-9.868,-7.63,23.313,-24.745,-25.982,-12.334,0.1566,0.4858,-0.757,0.0483,0.1639,-0.2317
0.15,3500000,-9.34,-7.63,23.313,-24.745,-25.982,-12.334,0.1581,0.4562,-0.7144,0.0458,0.1514,-0.217
0.15,3500000,-4.663,-7.63,23.313,-24.745,-25.982,-12.334,0.1635,0.2548,-0.4001,0.0283,0.0769,-0.1185
0.15,3500000,6.104,-7.63,23.313,-24.745,-25.982,-12.334,0.1531,0.0003,0.1464,0.0043,0.0124,0.01
0.15,3500000,6.936,-7.63,23.313,-24.745,-25.982,-12.334,0.1512,-0.0004,0.1746,0.004,0.0159,0.0109
0.15,3500000,8.882,-7.63,23.313,-24.745,-25.982,-12.334,0.146,0.003,0.2384,0.0039,0.0258,0.0104
0.15,3500000,11.636,-7.63,23.313,-24.745,-25.982,-12.334,0.1372,0.0314,0.3097,0.0058,0.0502,-0.0027
0.15,3500000,11.972,-7.63,23.313,-24.745,-25.982,-12.334,0.136,0.0382,0.3153,0.0064,0.0548,-0.0061
0.15,3500000,14.387,-7.63,23.313,-24.745,-25.982,-12.334,0.1263,0.0901,0.3549,0.0105,0.0881,-0.032
0.15,3500000,-16.638,6.66,21.145,-27.546,-20.855,0.717,0.1603,-0.1067,-0.8033,0.0228,0.0349,-0.2035
0.15,3500000,-10.996,6.66,21.145,-27.546,-20.855,0.717,0.1883,-0.2711,-0.4454,0.009,-0.0407,-0.1164
0.15,3500000,-6.431,6.66,21.145,-27.546,-20.855,0.717,0.2028,-0.3627,-0.2241,0.0012,-0.0781,-0.065
0.15,3500000,-6.373,6.66,21.145,-27.546,-20.855,0.717,0.2029,-0.3636,-0.2216,0.0012,-0.0784,-0.0644
0.15,3500000,-6.067,6.66,21.145,-27.546,-20.855,0.717,0.2033,-0.3682,-0.2085,0.0007,-0.0798,-0.0618
